Date,Total CPI,All items (non-food non-energy),Food and non-alcoholic beverages,"Housing, water, electricity, and fuel",Services less housing,Transportation,Miscellaneous goods and services,Education,Clothing and footwear,"Alcoholic beverages, tobacco and narcotics",Household goods and services,Energy,Recreation and culture,Restaurants and hotels,Health
2012-10-26,0.363058689506337,0.2695020965582593,0.3530241599651682,0.4682477064071904,0.23325233019619773,0.8862874701651133,0.14625876676021932,0.34624814579964003,0.4053513432710947,0.05088107237341499,0.29775290036640056,0.9442584758006913,0.2954455961618976,0.23070190305966198,0.24859931832663307
2012-10-27,0.36248734952246764,0.2697648620991284,0.35104224657597705,0.46840659904239246,0.23316505191395454,0.8843629880987036,0.14582399819183767,0.34644210284189114,0.4075908821117702,0.05087526552879762,0.2978299053414477,0.9429224345210039,0.29272352718481365,0.2307231323438712,0.2487531889127439
2012-10-28,0.36191600953859737,0.27002762763999755,0.34906033318678586,0.46856549167759454,0.23307777363171045,0.8824385060322948,0.1453892296234569,0.34663605988414403,0.4098304209524448,0.050869458684180024,0.29790691031649486,0.9415863932413155,0.2900014582077297,0.23074436162808087,0.24890705949885472
2012-10-29,0.3613446695547271,0.2702903931808667,0.3470784197975947,0.4687243843127966,0.23299049534946725,0.880514023965886,0.14495446105507614,0.34683001692639603,0.41206995979312033,0.05086365183956243,0.2979839152915411,0.9402503519616277,0.28727938923064755,0.23076559091229099,0.24906093008496732
2012-10-30,0.3607733295708577,0.2705531587217358,0.3450965064084035,0.4688832769479987,0.23290321706722494,0.8785895418994771,0.1445196924866945,0.34702397396864804,0.41430949863379496,0.05085784499494461,0.29806092026658826,0.9389143106819402,0.2845573202535636,0.2307868201965002,0.24921480067107815
2012-10-31,0.36020198958698657,0.2708159242626058,0.3431145930192123,0.4690421695832008,0.23281593878498086,0.8766650598330683,0.14408492391831373,0.34721793101090004,0.4165490374744705,0.05085203815032724,0.2981379252416354,0.9375782694022519,0.28183525127648146,0.23080804948070988,0.24936867125718898
2012-11-01,0.3596306496031172,0.27107868980347494,0.34113267963002114,0.46920106221840285,0.23272866050273766,0.8747405777666595,0.14365015534993297,0.34741188805315293,0.4187885763151451,0.050846231305709644,0.29821493021668166,0.936242228122564,0.2791131822993975,0.2308292787649191,0.24952254184330158
2012-11-02,0.35992584192811705,0.2713502329305708,0.34172314932561587,0.4697036021383125,0.23294886813043725,0.8741246387299686,0.1442827675935776,0.3475677800915813,0.4187885763151451,0.050905390005677065,0.29739544740672885,0.9357620110351732,0.2814762503603401,0.2309513260551599,0.2495896734979013
2012-11-03,0.360221034253116,0.2716217760576676,0.34231361902121105,0.4702061420582213,0.23316907575813772,0.8735086996932768,0.14491537983722136,0.34772367213000877,0.4187885763151451,0.05096454870564404,0.29657596459677604,0.935281793947782,0.28383931842128085,0.23107337334540023,0.249656805152501
2012-11-04,0.3605162265781159,0.27189331918476345,0.3429040887168058,0.47070868197813187,0.2333892833858382,0.8728927606565868,0.145547992080866,0.34787956416843535,0.4187885763151451,0.05102370740561146,0.29575648178682323,0.9348015768603912,0.2862023864822234,0.23119542063564058,0.24972393680709892
2012-11-05,0.36081141890311574,0.2721648623118593,0.3434945584124005,0.47121122189804154,0.23360949101353778,0.8722768216198951,0.14618060432451063,0.3480354562068637,0.4187885763151451,0.05108286610557866,0.2949369989768704,0.934321359773,0.28856545454316596,0.23131746792588093,0.24979106846169863
2012-11-06,0.3611066112281147,0.2724364054389561,0.34408502810799524,0.4717137618179512,0.23382969864123737,0.8716608825832042,0.14681321656815438,0.3481913482452921,0.4187885763151451,0.05114202480554608,0.2941175161669176,0.9338411426856092,0.2909285226041085,0.23143951521612172,0.24985820011629833
2012-11-07,0.3614018035531146,0.27270794856605196,0.34467549780358997,0.4722163017378609,0.23404990626893873,0.8710449435465124,0.14744582881179902,0.34834724028371955,0.4187885763151451,0.05120118350551306,0.2932980333569648,0.9333609255982185,0.29329159066505106,0.23156156250636206,0.24992533177089804
2012-11-08,0.36169699587811355,0.2729794916931487,0.3452659674991847,0.4727188416577697,0.23427011389663832,0.8704290045098224,0.14807844105544277,0.348503132322147,0.4187885763151451,0.05126034220548048,0.2924785505470111,0.9328807085108273,0.2956546587259936,0.23168360979660285,0.24999246342549775
2012-11-09,0.3619921882031134,0.2732510348202446,0.34585643719477943,0.47322138157768023,0.2344903215243379,0.8698130654731306,0.1487110532990874,0.3486590243605754,0.4187885763151451,0.0513195009054479,0.2916590677370592,0.9324004914234365,0.29801772678693617,0.23180565708684275,0.25005959508009745
2012-11-10,0.36228738052811327,0.2735225779473405,0.3464469068903746,0.4737239214975899,0.23471052915203927,0.8691971264364398,0.14934366554273115,0.34881491639900375,0.4187885763151451,0.0513786596054151,0.2908395849271055,0.9319202743360453,0.30038079484787694,0.23192770437708354,0.25012672673469893
2012-11-11,0.36258257285311224,0.27379412107443724,0.34703737658596934,0.4742264614174996,0.23493073677973886,0.868581187399748,0.1499762777863758,0.34897080843743034,0.4187885763151451,0.0514378183053823,0.2900201021171527,0.9314400572486545,0.3027438629088195,0.2320497516673239,0.25019385838929686
2012-11-12,0.3628777651781121,0.2740656642015331,0.34762784628156407,0.47472900133740836,0.23515094440743844,0.8679652483630571,0.15060889003001954,0.3491267004758578,0.4187885763151451,0.0514969770053495,0.28920061930719987,0.9309598401612633,0.30510693096976205,0.23217179895756468,0.25026099004389657
2012-11-13,0.36317295750311196,0.274337207328629,0.34821831597715924,0.47523154125731804,0.23537115203513892,0.8673493093263662,0.15124150227366417,0.34928259251428617,0.4187885763151451,0.05155613570531692,0.28838113649724706,0.9304796230738726,0.3074699990307046,0.23229384624780502,0.2503281216984963
2012-11-14,0.36346814982811093,0.27460875045572575,0.34880878567275353,0.4757340811772286,0.2355913596628394,0.8667333702896745,0.15187411451730792,0.34943848455271453,0.4187885763151451,0.05161529440528434,0.28756165368729425,0.9299994059864818,0.3098330670916454,0.23241589353804493,0.250395253353096
2012-11-15,0.3637633421531108,0.2748802935828216,0.34939925536834826,0.47623662109713827,0.23581156729053898,0.8661174312529836,0.15250672676095256,0.349594376591142,0.4187885763151451,0.05167445310525132,0.28674217087734144,0.9295191888990906,0.31219613515258793,0.23253794082828572,0.2504623850076957
2012-11-16,0.36405853447810976,0.2751518367099175,0.349989725063943,0.47673916101704705,0.23603177491823946,0.8655014922162927,0.1531393390045963,0.3497502686295686,0.4187885763151451,0.05173361180521874,0.28592268806738863,0.9290389718117003,0.3145592032135305,0.23265998811852606,0.2505295166622936
2012-11-17,0.3643537268031096,0.27542337983701426,0.35058019475953817,0.4772417009369567,0.23625198254593993,0.8648855531796018,0.15377195124824095,0.34990616066799696,0.4187885763151451,0.05179277050518594,0.28510320525743493,0.928558754724309,0.3169222712744748,0.23278203540876685,0.2505966483168951
2012-11-18,0.3646489191281095,0.27569492296411013,0.3511706644551329,0.4777442408568664,0.23647219017363952,0.86426961414291,0.15440456349188558,0.3500620527064253,0.4187885763151451,0.051851929205152913,0.284283722447483,0.9280785376369183,0.3192853393354156,0.2329040826990072,0.2506637799714948
2012-11-19,0.36494411145310846,0.2759664660912069,0.35176113415072763,0.47824678077677696,0.2366923978013391,0.8636536751062192,0.15503717573552933,0.3502179447448528,0.4187885763151451,0.051911087905120334,0.2834642396375293,0.9275983205495271,0.32164840739635814,0.23302612998924754,0.2507309116260945
2012-11-20,0.3652393037781083,0.27623800921830277,0.3523516038463228,0.47874932069668574,0.23691260542904047,0.8630377360695274,0.15566978797917397,0.35037383678328027,0.4187885763151451,0.051970246605087755,0.2826447568275765,0.9271181034621363,0.3240114754573007,0.2331481772794879,0.2507980432806942
2012-11-21,0.3655344961031082,0.27650955234539865,0.35294207354191753,0.4792518606165954,0.23713281305674005,0.8624217970328374,0.1563024002228186,0.35052972882170863,0.4187885763151451,0.052029405305055176,0.2818252740176237,0.9266378863747451,0.32637454351824324,0.23327022456972868,0.2508651749352939
2012-11-22,0.36582968842810715,0.2767810954724954,0.35353254323751226,0.4797544005365051,0.23735302068443964,0.8618058579961456,0.15693501246646235,0.350685620860137,0.4187885763151451,0.05208856400502215,0.2810057912076709,0.9261576692873543,0.328737611579184,0.23339227185996902,0.25093230658989363
2012-11-23,0.366124880753107,0.2770526385995913,0.354123012933107,0.48025694045641476,0.23757322831214012,0.8611899189594547,0.157567624710107,0.3508415128985636,0.4187885763151451,0.052147722704989574,0.2801863083977181,0.9256774521999636,0.33110067964012657,0.23351431915020981,0.25099943824449156
2012-11-24,0.366420073078106,0.27732418172668716,0.3547134826287017,0.4807594803763253,0.2377934359398406,0.860573979922763,0.15820023695375163,0.35099740493699105,0.4187885763151451,0.05220688140495677,0.27936682558776527,0.9251972351125723,0.3334637477010691,0.23363636644044972,0.25106656989909126
2012-11-25,0.36671526540310584,0.2775957248537839,0.35530395232429646,0.4812620202962341,0.23801364356754018,0.859958040886073,0.15883284919739538,0.3511532969754194,0.4187885763151451,0.052266040104924194,0.27854734277781246,0.9247170180251816,0.3358268157620117,0.2337584137306905,0.25113370155369097
2012-11-26,0.3670104577281057,0.2778672679808798,0.35589442201989163,0.4817645602161438,0.23823385119523977,0.8593421018493812,0.15946546144104,0.3513091890138478,0.4187885763151451,0.05232519880489117,0.27772785996785965,0.9242368009377904,0.33818988382295423,0.23388046102093085,0.25120083320829245
2012-11-27,0.36730565005310467,0.27813881110797656,0.35648489171548636,0.48226710013605345,0.23845405882294113,0.8587261628126903,0.16009807368468376,0.35146508105227525,0.4187885763151451,0.05238435750485859,0.27690837715790595,0.9237565838503996,0.3405529518838968,0.23400250831117164,0.25126796486289216
2012-11-28,0.36760084237810453,0.27841035423507243,0.3570753614110811,0.4827696400559631,0.23867426645064072,0.8581102237759985,0.1607306859283284,0.3516209730907027,0.4187885763151451,0.05244351620482601,0.27608889434795403,0.9232763667630084,0.34291601994483933,0.234124555601412,0.2513350965174901
2012-11-29,0.3678960347031044,0.2786818973621683,0.3576658311066758,0.4832721799758728,0.2388944740783403,0.8574942847393086,0.16136329817197304,0.3517768651291302,0.4187885763151451,0.05250267490479321,0.27526941153800033,0.9227961496756176,0.3452790880057801,0.2342466028916519,0.2514022281720898
2012-11-30,0.36819122702810336,0.27895344048926507,0.35825630080227056,0.48377471989578247,0.23911468170604078,0.8568783457026168,0.16199591041561678,0.35193275716755856,0.4187885763151451,0.05256183360476019,0.2744499287280484,0.9223159325882269,0.34764215606672266,0.23436865018189268,0.2514693598266895
2012-12-01,0.3684864193531032,0.27922498361636094,0.3588467704978653,0.48427725981569214,0.23933488933374125,0.8562624066659259,0.16262852265926142,0.35208864920598604,0.4187885763151451,0.05262099230472761,0.2736304459180947,0.9218357155008357,0.3500052241276652,0.23449069747213303,0.2515364914812892
2012-12-02,0.3694496846307862,0.2799174060804015,0.36046934854442947,0.4851359545313434,0.24020151670048318,0.8568584767014329,0.1625741675699155,0.3534344364001685,0.4187517859159957,0.05299017608614642,0.27380907621349104,0.9219972702831911,0.34989030550121925,0.2349299573915853,0.254449792139706
2012-12-03,0.3704129499084692,0.28060982854444205,0.3620919265909941,0.48599464924699465,0.2410681440672251,0.8574545467369399,0.16251981248056868,0.3547802235943509,0.4187149955168463,0.05335935986756546,0.27398770650888826,0.922158825065547,0.34977538687477505,0.23536921731103622,0.25736309279812275
2012-12-04,0.37137621518615305,0.2813022510084826,0.36371450463755783,0.4868533439626459,0.24193477143396702,0.8580506167724486,0.16246545739122276,0.35612601078853423,0.41867820511769605,0.05372854364898427,0.2741663368042846,0.9223203798479025,0.3496604682483291,0.23580847723048848,0.2602763934565395
2012-12-05,0.3723394804638369,0.28199467347252316,0.365337082684122,0.48771203867829627,0.24280139880070806,0.8586466868079556,0.16241110230187594,0.35747179798271667,0.41864141471854754,0.054097727430402864,0.2743449670996818,0.922481934630258,0.3495455496218831,0.2362477371499403,0.2631896941149563
2012-12-06,0.3733027457415208,0.2826870959365637,0.36695966073068664,0.4885707333939484,0.24366802616744998,0.8592427568434635,0.16235674721253002,0.3588175851768991,0.41860462431939816,0.05446691121182168,0.27452359739507814,0.9226434894126134,0.34943063099543714,0.2366869970693921,0.26610299477337307
2012-12-07,0.37426601101920376,0.28337951840060516,0.3685822387772508,0.48942942810959966,0.2445346535341919,0.8598388268789705,0.1623023921231832,0.36016337237108154,0.41856783392024877,0.05483609499324049,0.2747022276904745,0.9228050441949693,0.34931571236899295,0.2371262569888435,0.26901629543178984
2012-12-08,0.37522927629688674,0.2840719408646457,0.37020481682381456,0.4902881228252509,0.24540128090093383,0.8604348969144784,0.16224803703383728,0.36150915956526397,0.4185310435210994,0.05520527877465953,0.2748808579858708,0.9229665989773248,0.349200793742547,0.2375655169082953,0.27192959609020484
2012-12-09,0.3761925415745706,0.2847643633286854,0.3718273948703792,0.49114681754090217,0.24626790826767575,0.8610309669499863,0.16219368194449135,0.3628549467594455,0.4184942531219491,0.05557446255607834,0.275059488281268,0.9231281537596803,0.349085875116101,0.23800477682774712,0.2748428967486234
2012-12-10,0.3771558068522536,0.28545678579272593,0.3734499729169434,0.4920055122565534,0.24713453563441767,0.8616270369854933,0.16213932685514454,0.36420073395362795,0.4184574627228006,0.055943646337497155,0.27523811857666436,0.9232897085420357,0.34897095648965504,0.2384440367471985,0.2777561974070384
2012-12-11,0.37811907212993745,0.2861492082567665,0.37507255096350756,0.4928642069722038,0.2480011630011596,0.8622231070210011,0.1620849717657986,0.3655465211478104,0.4184206723236512,0.056312830118915747,0.2754167488720616,0.9234512633243912,0.34885603786321084,0.2388832966666503,0.28066949806545516
2012-12-12,0.37908233740762043,0.28684163072080704,0.37669512901007174,0.49372290168785504,0.24886779036790152,0.8628191770565081,0.1620306166764527,0.3668923083419937,0.4183838819245018,0.05668201390033456,0.2755953791674579,0.9236128181067471,0.3487411192367649,0.23932255658610213,0.2835827987238737
2012-12-13,0.3800456026853043,0.2875340531848476,0.3783177070566359,0.4945815964035063,0.24973441773464256,0.863415247092016,0.16197626158710676,0.36823809553617615,0.41834709152535243,0.057051197681753596,0.27577400946285424,0.9237743728891026,0.3486262006103189,0.23976181650555395,0.2864960993822887
2012-12-14,0.3810088679629873,0.28822647564888815,0.3799402851032001,0.49544029111915755,0.2506010451013845,0.8640113171275239,0.16192190649775995,0.3695838827303586,0.41831030112620216,0.05742038146317241,0.27595263975825146,0.923935927671458,0.34851128198387293,0.24020107642500532,0.2894094000407055
2012-12-15,0.38197213324067114,0.2889188981129287,0.3815628631497643,0.4962989858348088,0.2514676724681264,0.8646073871630309,0.16186755140841402,0.370929669924541,0.41827351072705277,0.05778956524459122,0.2761312700536478,0.9240974824538135,0.34839636335742874,0.24064033634445714,0.29232270069912225
2012-12-16,0.3829353985183541,0.28961132057696926,0.38318544119632847,0.49715768055046006,0.2523342998348683,0.8652034571985388,0.1618131963190681,0.37227545711872345,0.41823672032790427,0.05815874902601004,0.2763099003490441,0.9242590372361694,0.34828144473098277,0.24107959626390896,0.295236001357539
2012-12-17,0.3838986637960371,0.2903037430410107,0.38480801924289265,0.4980163752661113,0.25320092720161025,0.8657995272340466,0.16175884122972128,0.3736212443129059,0.4181999299287549,0.05852793280742863,0.27648853064444046,0.9244205920185249,0.3481665261045368,0.24151885618336033,0.2981493020159558
2012-12-18,0.38486192907372097,0.29099616550505125,0.38643059728945683,0.49887506998176256,0.25406755456835217,0.8663955972695536,0.16170448614037536,0.3749670315070892,0.4181631395296055,0.05889711658884744,0.2766671609398377,0.9245821468008804,0.34805160747809083,0.24195811610281215,0.3010626026743708
2012-12-19,0.38582519435140483,0.2916885879690918,0.388053175336021,0.4997337646974138,0.2549341819350941,0.8669916673050615,0.16165013105102943,0.37631281870127165,0.4181263491304561,0.05926630037026648,0.276845791235234,0.9247437015832358,0.34793668885164664,0.24239737602226397,0.30397590333278934
2012-12-20,0.3867884596290878,0.29238101043313236,0.3896757533825852,0.5005924594130651,0.255800809301836,0.8675877373405685,0.16159577596168262,0.3776586058954541,0.4180895587313058,0.05963548415168529,0.2770244215306312,0.9249052563655917,0.34782177022520067,0.24283663594171534,0.30688920399120434
2012-12-21,0.3877517249067708,0.2930734328971729,0.3912983314291494,0.5014511541287163,0.25666743666857705,0.8681838073760773,0.1615414208723367,0.3790043930896365,0.4180527683321573,0.060004667933104106,0.27720305182602756,0.9250668111479472,0.3477068515987547,0.24327589586116716,0.3098025046496211
2012-12-22,0.38871499018445466,0.29376585536121347,0.39292090947571356,0.5023098488443676,0.257534064035319,0.8687798774115842,0.16148706578299077,0.38035018028381895,0.41801597793300793,0.06037385171452314,0.2773816821214239,0.9252283659303027,0.3475919329723087,0.24371515578061898,0.31271580530803966
2012-12-23,0.3896782554621385,0.294458277825254,0.39454348752227775,0.503168543560018,0.2584006914020609,0.8693759474470921,0.16143271069364484,0.3816959674780014,0.41797918753385854,0.06074303549594151,0.2775603124168202,0.9253899207126581,0.34747701434586453,0.2441544157000708,0.31562910596645466
2012-12-24,0.3906415207398215,0.2951507002892946,0.39616606556884193,0.5040272382756692,0.2592673187688037,0.8699720174825991,0.16137835560429803,0.3830417546721838,0.41794239713470915,0.06111221927736055,0.27773894271221744,0.9255514754950136,0.34736209571941856,0.24459367561952217,0.31854240662487143
2012-12-25,0.39160478601750537,0.29584312275333424,0.39778864361540656,0.5048859329913205,0.26013394613554564,0.8705680875181061,0.1613240005149521,0.38438754186636537,0.4179056067355589,0.06148140305877936,0.27791757300761377,0.9257130302773695,0.3472471770929726,0.24503293553897398,0.3214557072832882
2012-12-26,0.39256805129518835,0.2965355452173748,0.3994112216619703,0.5057446277069717,0.26100057350228756,0.8711641575536149,0.16126964542560618,0.3857333290605487,0.4178688163364104,0.061850586840198174,0.278096203303011,0.925874585059725,0.3471322584665266,0.2454721954584258,0.324369007941705
2012-12-27,0.3935313165728713,0.29722796768141624,0.4010337997085345,0.506603322422623,0.2618672008690295,0.8717602275891219,0.16121529033625936,0.3870791162547311,0.417832025937261,0.06221977062161699,0.2782748335984073,0.9260361398420804,0.34701733984008243,0.24591145537787718,0.32728230860012175
2012-12-28,0.3944945818505552,0.2979203901454568,0.4026563777550991,0.5074620171382742,0.2627338282357714,0.8723562976246297,0.16116093524691344,0.38842490344891356,0.4177952355381116,0.06258895440303602,0.27845346389380365,0.9261976946244359,0.34690242121363646,0.246350715297329,0.3301956092585385
2012-12-29,0.39545784712823906,0.29861281260949735,0.4042789558016633,0.5083207118539255,0.26360045560251244,0.8729523676601367,0.16110658015756663,0.389770690643096,0.4177584451389622,0.06295813818445439,0.2786320941892,0.9263592494067918,0.3467875025871905,0.2467899752167808,0.3331089099169553
2012-12-30,0.39642111240592204,0.2993052350735379,0.405901533848227,0.5091794065695767,0.26446708296925436,0.8735484376956446,0.1610522250682207,0.39111647783727843,0.41772165473981193,0.06332732196587343,0.2788107244845972,0.9265208041891473,0.3466725839607445,0.24722923513623307,0.3360222105753703
2012-12-31,0.397384377683605,0.29999765753757845,0.40752411189479165,0.510038101285228,0.2653337103359963,0.8741445077311525,0.16099786997887477,0.39246226503146087,0.41768486434066254,0.06369650574729224,0.27898935477999354,0.9266823589715028,0.3465576653343003,0.247668495055684,0.33893551123378884
2013-01-01,0.3983476429612889,0.300690080001619,0.40914668994135583,0.5108967960008792,0.2662003377027382,0.8747405777666595,0.16094351488952796,0.3938080522256433,0.41764807394151404,0.06406568952871106,0.27916798507539076,0.9268439137538582,0.34644274670785613,0.24810775497513626,0.34184881189220384
2013-01-02,0.39888762892165364,0.3011350753397197,0.4095764165254825,0.5116206713101947,0.2665189775263741,0.8757795795873946,0.16126960213777242,0.39452403960199334,0.4179331922294409,0.06406568952871106,0.28019201916935765,0.9274220264554249,0.34592951118854565,0.24843022995147557,0.3420061069467426
2013-01-03,0.3994276148820193,0.30158007067782133,0.4100061431096096,0.5123445466195102,0.2668376173500109,0.8768185814081306,0.16159568938601598,0.3952400269783416,0.4182183105173687,0.06406568952871106,0.28121605326332455,0.9280001391569912,0.34541627566923694,0.24875270492781487,0.3421634020012796
2013-01-04,0.39996760084238403,0.30202506601592205,0.41043586969373624,0.5130684219288257,0.26715625717364677,0.8778575832288658,0.16192177663426044,0.39595601435469074,0.41850342880529556,0.06406568952871106,0.28224008735729145,0.9285782518585579,0.34490304014993,0.24907517990415418,0.3423206970558166
2013-01-05,0.40050758680274967,0.30247006135402277,0.41086559627786334,0.5137922972381403,0.26747489699728266,0.8788965850496,0.1622478638825049,0.396672001731039,0.41878854709322333,0.06406568952871106,0.28326412145125834,0.9291563645601242,0.3443898046306195,0.24939765488049392,0.34247799211035357
2013-01-06,0.4010475727631144,0.3029150566921235,0.41129532286199,0.5145161725474559,0.26779353682091944,0.8799355868703351,0.16257395113074846,0.39738798910738815,0.4190736653811511,0.06406568952871106,0.28428815554522613,0.9297344772616905,0.3438765691113108,0.24972012985683367,0.34263528716489056
2013-01-07,0.4015875587234792,0.3033600520302242,0.41172504944611665,0.5152400478567714,0.26811217664455533,0.8809745886910711,0.16290003837899292,0.3981039764837373,0.419358783669078,0.06406568952871106,0.285312189639193,0.9303125899632576,0.3433633335920021,0.25004260483317253,0.3427925822194293
2013-01-08,0.4021275446838448,0.3038050473683249,0.41215477603024375,0.5159639231660869,0.2684308164681921,0.8820135905118063,0.16322612562723648,0.39881996386008556,0.41964390195700574,0.06406568952871106,0.2863362237331599,0.9308907026648239,0.3428500980726916,0.2503650798095123,0.3429498772739663
2013-01-09,0.40266753064420957,0.30425004270642564,0.4125845026143704,0.5166877984754024,0.2687494562918289,0.8830525923325414,0.16355221287548094,0.3995359512364347,0.4199290202449326,0.06406568952871106,0.2873602578271268,0.9314688153663906,0.3423368625533847,0.2506875547858516,0.3431071723285033
2013-01-10,0.4032075166045743,0.30469503804452724,0.4130142291984975,0.5174116737847179,0.2690680961154648,0.8840915941532765,0.1638783001237245,0.40025193861278385,0.4202141385328595,0.06406568952871106,0.2883842919210937,0.9320469280679569,0.341823627034076,0.2510100297621909,0.34326446738304206
2013-01-11,0.40374750256493996,0.30514003338262796,0.41344395578262416,0.5181355490940325,0.26938673593910156,0.8851305959740117,0.16420438737196985,0.4009679259891321,0.42049925682078726,0.06406568952871106,0.2894083260150606,0.9326250407695236,0.3413103915147655,0.2513325047385302,0.34342176243757905
2013-01-12,0.4042874885253047,0.3055850287207287,0.41387368236675126,0.518859424403348,0.26970537576273745,0.8861695977947468,0.16453047462021342,0.40168391336548126,0.42078437510871414,0.06406568952871106,0.2904323601090275,0.9332031534710898,0.3407971559954568,0.25165497971486994,0.34357905749211604
2013-01-13,0.40482747448567036,0.3060300240588294,0.4143034089508779,0.5195832997126635,0.27002401558637423,0.8872085996154819,0.16485656186845699,0.4023999007418295,0.4210694933966419,0.06406568952871106,0.2914563942029953,0.9337812661726561,0.3402839204761481,0.2519774546912097,0.343736352546653
2013-01-14,0.4053674604460351,0.306475019396931,0.414733135535005,0.520307175021979,0.2703426554100101,0.888247601436218,0.16518264911670144,0.40311588811817956,0.4213546116845688,0.06406568952871106,0.2924804282969622,0.9343593788742228,0.3397706849568394,0.25229992966754855,0.3438936476011918
2013-01-15,0.40590744640639986,0.3069200147350317,0.41516286211913167,0.5210310503312945,0.2706612952336469,0.8892866032569531,0.165508736364945,0.4038318754945287,0.42163972997249655,0.06406568952871106,0.2935044623909291,0.9349374915757891,0.33925744943753067,0.2526224046438883,0.3440509426557288
2013-01-16,0.4064474323667655,0.30736501007313244,0.4155925887032583,0.5217549256406091,0.2709799350572828,0.8903256050776873,0.16583482361318946,0.40454786287087696,0.4219248482604243,0.06406568952871106,0.294528496484896,0.9355156042773558,0.33874421391822196,0.2529448796202276,0.34420823771026576
2013-01-17,0.40698741832712937,0.30781000541123316,0.416022315287385,0.5224788009499246,0.2712985748809187,0.8913646068984233,0.16616091086143392,0.4052638502472261,0.4222099665483512,0.06406568952871106,0.2955525305788629,0.9360937169789225,0.3382309783989115,0.2532673545965669,0.3443655327648045
2013-01-18,0.407527404287495,0.3082550007493339,0.41645204187151164,0.5232026762592401,0.27161721470455547,0.8924036087191585,0.16648699810967837,0.40597983762357437,0.42249508483627896,0.06406568952871106,0.29657656467283067,0.9366718296804888,0.33771774287960277,0.2535898295729062,0.3445228278193415
2013-01-19,0.40806739024785976,0.3086999960874346,0.41688176845563873,0.5239265515685556,0.27193585452819136,0.8934426105398936,0.16681308535792194,0.4066958249999235,0.42278020312420583,0.06406568952871106,0.29760059876679756,0.9372499423820555,0.33720450736029406,0.25391230454924596,0.3446801228738785
2013-01-20,0.4086073762082245,0.3091449914255353,0.4173114950397654,0.5246504268778702,0.27225449435182814,0.8944816123606296,0.1671391726061655,0.40741181237627266,0.4230653214121336,0.06406568952871106,0.29862463286076446,0.9378280550836218,0.33669127184098535,0.2542347795255848,0.34483741792841727
2013-01-21,0.40914736216859016,0.3095899867636369,0.4177412216238925,0.5253743021871857,0.272573134175464,0.8955206141813639,0.16746525985440996,0.4081277997526209,0.42335043970006137,0.06406568952871106,0.29964866695473136,0.9384061677851885,0.33617803632167664,0.25455725450192457,0.34499471298295425
2013-01-22,0.4096873481289549,0.31003498210173763,0.41817094820801914,0.5260981774965012,0.2728917739991008,0.896559616002099,0.16779134710265353,0.40884378712897007,0.42363555798798824,0.06406568952871106,0.30067270104869914,0.9389842804867548,0.33566480080236794,0.2548797294782643,0.34515200803749124
2013-01-23,0.41022733408932055,0.31047997743983835,0.41860067479214624,0.5268220528058167,0.2732104138227367,0.8975986178228341,0.16811743435089888,0.40955977450531833,0.423920676275916,0.06406568952871106,0.30169673514266604,0.9395623931883215,0.33515156528305745,0.2552022044546036,0.34530930309202823
2013-01-24,0.4107673200496853,0.31092497277793996,0.4190304013762729,0.5275459281151313,0.2735290536463726,0.8986376196435701,0.16844352159914244,0.4102757618816675,0.4242057945638429,0.06406568952871106,0.30272076923663294,0.9401405058898877,0.33463832976374874,0.2555246794309429,0.345466598146567
2013-01-25,0.41130730601005006,0.3113699681160407,0.4194601279604,0.5282698034244468,0.27384769347001026,0.8996766214643053,0.1687696088473869,0.4109917492580175,0.42449091285176976,0.06406568952871106,0.30374480333059894,0.940718618591454,0.3341250942444418,0.25584715440728223,0.345623893201104
2013-01-26,0.4118472919704157,0.3118149634541414,0.41988985454452665,0.5289936787337624,0.27416633329364615,0.9007156232850404,0.16909569609563047,0.4117077366343658,0.42477603113969753,0.06406568952871106,0.30476883742456673,0.9412967312930207,0.3336118587251313,0.256169629383622,0.34578118825564097
2013-01-27,0.41238727793078045,0.3122599587922412,0.4203195811286533,0.5297175540430779,0.2744849731172829,0.9017546251057755,0.16942178334387403,0.4124237240107149,0.4250611494276244,0.06406568952871106,0.3057928715185336,0.9418748439945874,0.3330986232058226,0.25649210435996084,0.34593848331017973
2013-01-28,0.4129272638911461,0.3127049541303428,0.4207493077127804,0.5304414293523934,0.2748036129409188,0.9027936269265107,0.1697478705921185,0.41313971138706407,0.4253462677155522,0.06406568952871106,0.3068169056125005,0.9424529566961541,0.3325853876865139,0.2568145793363006,0.3460957783647167
2013-01-29,0.41346724985151084,0.31314994946844354,0.42117903429690706,0.531165304661708,0.2751222527645547,0.9038326287472458,0.17007395784036294,0.4138556987634123,0.42563138600347905,0.06406568952871106,0.3078409397064674,0.9430310693977204,0.3320721521672034,0.25713705431264033,0.3462530734192537
2013-01-30,0.4140072358118756,0.31359494480654426,0.42160876088103416,0.5318891799710235,0.2754408925881915,0.9048716305679809,0.1704000450886074,0.4145716861397615,0.4259165042914068,0.06406568952871106,0.3088649738004352,0.9436091820992871,0.3315589166478965,0.25745952928897964,0.3464103684737907
2013-01-31,0.41454722177224124,0.31403994014464587,0.4220384874651608,0.532613055280339,0.2757595324118274,0.9059106323887169,0.17072613233685097,0.41528767351610973,0.4262016225793346,0.06406568952871106,0.3098890078944021,0.9441872948008534,0.3310456811285878,0.25778200426531894,0.34656766352832946
