구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2009년09월06일,1094.00,983.25,1012.81,1034.11,992.71,1030.77,1022.15,1026.81,997.00,1000.38,1005.30,992.25,987.50,1017.17,1035.36,1003.57,
2009년09월07일,1101.11,995.46,1011.92,1035.23,1021.85,1038.22,1017.63,1028.74,996.91,1001.27,1003.10,988.00,986.33,1006.67,999.53,1003.66,
2009년09월08일,1079.10,1016.92,1008.37,1017.40,997.37,1018.58,1052.63,1027.88,986.19,1008.65,983.90,985.22,985.95,1009.03,1020.15,998.20,
2009년09월09일,1089.66,998.46,1003.37,1035.63,1001.20,1024.38,1058.10,1030.38,995.90,1014.43,977.03,961.55,985.77,1014.71,1026.52,992.09,
2009년09월10일,1070.15,1002.90,1006.92,1003.76,1005.00,1017.68,1037.15,1021.52,996.66,1013.92,994.81,962.89,1000.31,1010.70,1020.78,988.11,
2009년09월11일,1072.56,1031.75,1000.07,987.08,984.20,1003.06,1018.57,1007.23,999.22,1020.91,1003.61,966.36,992.40,1011.24,1009.70,977.20,
2009년09월12일,1063.26,984.07,1003.68,1015.75,993.57,1020.53,1023.37,1015.70,996.89,988.23,992.31,948.18,981.09,1017.32,1003.57,977.32,
2009년09월13일,1072.00,1008.75,997.05,1037.55,1027.66,1030.85,1034.28,1022.50,1002.36,1011.94,1001.60,986.81,988.33,1012.84,999.27,979.06,
2009년09월14일,1066.75,993.78,1001.05,1039.00,1013.10,1036.75,1022.92,1019.93,983.97,996.80,982.70,962.22,985.68,997.60,1002.00,976.63,
2009년09월15일,1108.16,992.07,1004.50,1037.22,999.23,1027.57,1016.46,1023.09,989.15,1016.19,1008.50,958.54,983.33,1007.96,1007.96,961.75,
2009년09월16일,1060.90,1001.23,1002.40,1016.12,1004.28,1006.06,1022.42,1019.86,1001.11,980.61,991.20,989.17,993.50,1000.20,999.55,968.94,
2009년09월17일,1057.08,1013.38,1003.85,1026.75,989.22,1015.09,1015.83,1019.29,982.62,986.48,997.35,960.40,993.28,1009.17,997.62,972.41,
2009년09월18일,1078.36,1001.66,996.83,1020.91,1020.44,995.55,1020.64,1019.13,998.88,983.60,991.90,953.25,974.28,993.39,1016.92,961.14,
2009년09월19일,1050.16,1026.92,998.23,1018.16,977.36,1012.09,1020.86,1025.72,985.29,992.72,982.71,974.86,996.05,1003.49,1036.34,957.08,
2009년09월20일,1051.18,989.69,1000.35,1017.00,1020.00,1013.76,1021.87,1016.20,979.35,980.31,996.38,977.85,961.58,1005.72,996.95,955.57,
2009년09월21일,1091.53,1017.26,1001.58,1010.92,1014.14,1024.69,1003.75,1021.69,987.55,1005.73,989.90,967.30,986.47,1006.16,1012.41,959.31,
2009년09월22일,1066.83,1007.10,993.00,1026.41,1023.18,1006.14,1026.54,1030.50,965.77,1004.37,998.64,964.37,975.68,1001.23,1026.91,961.09,
2009년09월23일,1044.62,965.88,996.05,985.44,1005.00,1016.28,1020.50,1015.35,984.56,975.68,982.29,946.66,990.75,1005.42,1004.43,952.14,
2009년09월24일,1021.41,974.40,998.39,1001.83,1016.00,987.12,1018.25,1003.94,985.12,1005.70,971.15,951.25,975.26,1011.11,1004.60,951.36,
2009년09월25일,1048.35,1013.28,988.73,1030.12,1020.00,1013.33,1021.75,1012.00,990.44,993.70,983.55,959.76,980.52,999.75,994.24,951.25,
2009년09월26일,1110.22,1004.62,985.95,1009.50,1008.08,1007.15,1014.22,1014.65,987.12,985.73,982.89,937.93,981.15,994.23,1006.12,953.37,
2009년09월27일,1060.66,982.50,993.08,1029.40,998.10,1004.91,1023.14,1009.09,980.38,982.53,979.43,947.77,960.00,1002.11,1007.90,955.00,
2009년09월28일,1043.43,996.60,993.95,1022.08,998.00,1001.00,1018.92,1013.00,978.02,987.75,984.78,962.35,993.75,1000.16,1010.86,957.95,
2009년09월29일,1042.07,992.94,996.47,1013.75,996.55,1004.84,1016.00,1012.46,976.91,1005.52,979.48,971.15,974.11,989.25,1001.71,946.34,
2009년09월30일,1066.81,970.13,981.18,1004.68,1001.33,984.50,1003.81,1007.07,974.42,1014.95,972.03,963.14,972.00,989.28,1000.64,944.89,
2009년10월01일,1049.53,997.22,978.56,1009.93,993.33,998.45,1008.05,1008.31,963.56,980.18,994.76,953.46,973.85,989.66,995.14,943.30,
2009년10월02일,1073.58,1008.14,990.38,987.00,1005.45,995.41,998.36,1013.19,974.36,990.00,995.79,941.94,971.50,992.42,1006.60,935.42,
2009년10월03일,1087.00,1042.50,978.41,1012.62,1000.00,1002.62,1041.00,1015.80,974.76,985.76,981.84,972.75,970.00,999.46,991.33,938.43,
2009년10월04일,1037.57,1002.14,977.70,1013.00,1007.33,1002.22,990.25,987.74,976.20,1035.85,968.83,959.14,977.10,969.69,997.54,940.31,
2009년10월05일,1038.66,1004.07,984.67,997.88,994.41,982.00,1012.90,998.15,962.02,962.88,973.57,954.00,962.10,980.07,995.46,933.55,
2009년10월06일,1036.21,970.50,981.86,1001.46,988.54,1003.81,1006.41,1004.68,959.18,971.11,969.79,964.68,958.94,985.35,991.43,941.44,
2009년10월07일,1030.72,989.91,975.25,986.16,990.22,971.80,1000.06,999.77,959.06,962.10,976.24,927.78,971.28,977.10,1001.18,942.66,
2009년10월08일,995.58,988.50,978.56,1004.90,987.55,991.27,1004.61,990.85,959.04,974.00,977.04,950.50,966.05,988.22,998.54,938.75,
2009년10월09일,1051.55,972.00,975.79,988.12,994.50,982.06,1002.73,992.30,953.78,968.28,950.41,941.07,943.20,983.67,982.56,918.68,
2009년10월10일,1027.52,967.71,977.93,976.70,973.92,1009.86,1006.37,999.31,950.53,942.86,981.44,949.00,960.00,992.35,994.94,919.49,
2009년10월11일,1052.68,964.44,974.71,1020.14,995.20,964.90,1014.09,999.56,959.58,973.27,945.42,958.33,978.88,982.63,1006.82,913.31,
2009년10월12일,1055.54,982.07,974.10,1000.38,1005.66,984.85,998.75,997.46,945.86,951.96,970.39,945.75,971.75,977.72,973.32,915.44,
2009년10월13일,1040.05,984.73,969.50,997.20,1002.26,983.05,980.68,994.33,956.46,959.80,969.93,957.33,960.52,972.80,990.45,909.05,
2009년10월14일,1050.44,982.40,969.13,989.16,978.27,972.00,992.16,990.28,944.92,959.19,960.06,922.63,965.27,977.31,991.39,912.07,
2009년10월15일,1039.38,974.46,972.58,1008.93,958.38,982.57,1000.60,991.33,957.30,944.63,971.35,947.38,952.04,973.61,980.15,907.28,
2009년10월16일,1068.89,979.38,970.72,982.53,980.61,982.11,979.17,988.76,949.92,952.46,975.35,927.52,966.73,975.59,985.46,935.79,
2009년10월17일,1064.70,970.14,969.86,989.84,1005.21,983.84,982.60,992.87,956.54,960.94,949.22,947.81,954.56,976.40,981.67,942.74,
2009년10월18일,1039.46,984.88,967.47,1016.87,959.55,1011.53,995.00,991.01,953.88,977.90,961.00,930.33,945.26,972.33,990.92,936.95,
2009년10월19일,1084.47,970.61,970.51,987.78,972.85,995.54,998.18,998.22,942.86,968.95,942.93,945.00,958.39,979.32,986.20,939.15,
2009년10월20일,1070.68,976.56,966.72,1007.06,982.70,983.17,988.66,994.37,955.71,967.38,962.81,932.50,956.17,977.73,971.20,950.72,
2009년10월21일,1047.26,996.75,979.94,1002.90,977.40,1001.80,1014.20,1005.22,963.41,975.07,976.09,943.17,963.42,973.32,985.15,955.74,
2009년10월22일,1029.50,981.43,975.72,999.11,983.90,989.23,1003.50,993.39,955.76,970.89,963.35,937.89,949.18,976.13,976.40,959.75,
2009년10월23일,1098.97,986.38,972.90,1008.00,991.85,993.36,990.00,998.28,958.10,981.82,963.76,937.19,954.66,979.21,987.03,976.80,
2009년10월24일,1095.80,978.70,984.42,1014.07,1005.70,967.63,1011.15,1001.92,961.06,961.20,968.51,946.56,960.97,982.57,999.77,980.63,
2009년10월25일,1091.11,995.25,986.08,1032.42,1006.66,1019.93,1002.00,1002.37,969.72,979.71,985.31,939.33,959.11,986.59,990.16,982.07,
2009년10월26일,1091.47,987.00,996.89,1000.86,992.37,1008.94,983.57,1011.78,970.13,978.96,976.32,949.95,967.84,991.25,1000.40,984.68,
2009년10월27일,1078.13,999.93,1003.52,1013.45,997.30,1023.70,1008.75,1012.85,967.31,973.16,977.03,950.75,965.51,992.14,985.13,996.49,
2009년10월28일,1065.85,1007.00,1000.21,1020.00,1001.75,1011.57,1009.09,1022.89,984.39,973.65,978.94,963.17,976.96,998.20,1003.50,1001.91,
2009년10월29일,1094.29,1020.78,1005.14,1017.92,999.83,1005.35,1019.35,1023.53,986.22,997.96,986.96,983.09,971.00,996.00,1006.00,997.80,
2009년10월30일,1106.94,1022.95,996.30,1046.95,1008.50,1012.00,1003.18,1029.08,994.07,1003.44,990.63,957.50,953.60,999.62,1007.84,1011.13,
2009년10월31일,1092.94,1005.00,1000.88,1039.93,1023.00,1042.31,1022.87,1028.40,998.84,992.04,1004.45,964.47,981.90,1010.67,1004.03,1016.85,
2009년11월01일,1125.61,1006.22,1011.74,1048.66,963.16,1018.11,1016.00,1039.67,985.79,997.47,984.93,977.61,973.26,995.73,998.34,1012.08,
2009년11월02일,1131.37,996.81,1007.73,1026.31,1020.23,1017.00,1022.00,1035.71,988.51,996.20,977.14,972.24,977.88,999.43,997.36,1012.95,
2009년11월03일,1127.91,986.73,999.59,1053.63,995.50,1045.06,1020.50,1023.54,991.98,1007.95,1004.77,968.02,966.09,1004.28,1005.85,1011.61,
2009년11월04일,1123.55,1006.05,1012.72,1028.92,1012.71,1022.62,1015.53,1034.97,998.85,1004.19,985.48,962.50,981.92,1007.80,1001.20,1017.27,
2009년11월05일,1074.80,1024.50,1012.74,1035.81,1007.58,1026.77,1026.35,1030.22,986.93,1004.54,986.18,961.73,978.74,1002.57,1001.39,1013.08,
2009년11월06일,1075.24,1007.66,1009.39,1036.53,995.71,1012.72,1015.84,1031.84,993.76,1004.96,992.50,972.23,979.28,1005.32,1017.35,1026.29,
2009년11월07일,1120.54,1007.53,1015.80,1073.25,991.25,1002.14,1023.25,1040.43,1000.87,985.70,979.16,964.54,988.23,1014.64,1021.50,1023.88,
2009년11월08일,1074.75,1039.50,1021.17,1035.27,1000.20,1029.25,1018.85,1024.64,984.51,983.00,971.93,988.68,971.00,1010.73,1008.42,1024.26,
2009년11월09일,1098.78,1017.44,1011.44,1035.40,1005.54,1022.40,1012.00,1042.09,995.14,995.36,985.93,957.38,971.31,1011.65,1017.14,1020.11,
2009년11월10일,1098.28,1022.36,1014.72,1052.11,1020.76,1013.68,1002.27,1037.01,996.89,998.00,999.80,966.42,986.94,1001.42,993.84,1015.00,
2009년11월11일,1084.50,1028.15,1016.59,1036.52,1011.28,1018.40,1022.47,1030.08,993.14,993.77,977.70,987.85,987.70,1010.49,999.64,1015.50,
2009년11월12일,1112.50,1025.58,1016.05,1030.46,1012.41,1022.86,1026.06,1030.83,1000.34,999.57,998.14,978.76,994.06,1009.15,1001.07,1016.61,
2009년11월13일,1097.14,1021.30,1020.74,1020.28,979.88,1032.62,1010.00,1030.84,984.67,1010.16,998.15,973.35,997.61,1010.83,1005.57,1015.81,
2009년11월14일,1080.94,1010.76,1016.03,1038.64,1020.90,1027.30,1030.76,1036.73,999.57,1008.17,986.21,968.30,976.75,1015.36,1002.85,1010.76,
2009년11월15일,1113.00,1012.86,1009.30,1032.69,1011.53,1035.20,1019.33,1032.45,992.60,987.17,986.80,975.52,991.66,1018.60,1004.26,1015.63,
2009년11월16일,1110.40,1025.76,1016.61,1034.19,1007.84,1037.50,1039.36,1033.80,1008.54,1002.47,994.37,976.52,995.00,1018.07,1003.28,1016.52,
2009년11월17일,1133.21,1027.73,1016.16,1026.27,995.00,1020.89,1029.06,1040.69,996.49,986.66,996.15,956.90,1004.55,1012.04,1004.27,1007.36,
2009년11월18일,1106.56,1001.03,1019.29,1055.05,1024.55,1043.63,1026.41,1041.48,993.56,1014.35,1002.25,978.71,1000.64,1006.71,1011.13,1003.29,
2009년11월19일,1078.65,1014.90,1029.66,1032.00,1018.54,1013.18,1017.92,1042.47,990.69,1003.34,1001.03,971.00,992.25,1019.01,996.58,1002.85,
2009년11월20일,1069.53,1022.61,1022.48,1053.35,1004.09,1027.04,1022.35,1039.74,996.36,1004.40,992.50,977.40,986.50,1015.31,1010.39,1001.41,
2009년11월21일,1123.00,1020.84,1025.38,1036.29,1027.20,1022.88,1028.38,1030.41,1000.11,1001.54,976.97,978.85,992.24,1009.64,1005.35,997.36,
2009년11월22일,1118.07,1029.58,1019.23,1054.28,1014.00,1003.00,1013.30,1037.59,990.22,996.28,1004.03,976.45,997.33,1006.72,1012.10,1002.01,
2009년11월23일,1104.09,1015.00,1006.90,1034.80,1009.85,1037.05,1025.44,1039.72,1000.79,1007.79,1001.38,974.31,1003.21,1011.37,1010.87,997.19,
2009년11월24일,1087.12,999.38,1022.72,1045.00,991.61,1055.68,1022.85,1031.46,993.35,997.88,1010.16,975.32,1004.60,1018.26,1011.71,993.48,
2009년11월25일,1096.04,1035.27,1019.38,1031.44,1003.80,1043.26,1025.76,1032.48,993.75,1004.30,1005.12,974.91,1002.00,1014.50,1004.64,990.94,
2009년11월26일,1102.08,1013.31,1025.50,1029.33,1015.14,1045.36,1034.90,1037.57,995.86,1001.44,1000.36,1005.88,980.73,1016.37,1016.41,990.75,
2009년11월27일,1078.93,995.33,1029.52,1022.31,1005.63,1025.06,1024.00,1030.40,995.27,998.84,994.57,983.35,994.62,1021.22,1013.82,996.85,
2009년11월28일,1100.27,1012.35,1019.93,1029.43,1018.53,1016.00,1038.38,1032.42,995.94,1007.86,992.90,965.25,997.38,1014.06,1011.75,993.36,
2009년11월29일,1087.30,1025.61,1014.21,1022.85,1014.21,1028.45,1033.87,1030.46,991.42,991.88,999.20,984.61,977.60,1013.46,1015.37,996.66,
2009년11월30일,1108.10,1021.89,1018.57,1024.33,1012.46,1038.66,1023.70,1020.15,1005.23,994.34,995.75,979.42,983.20,1023.76,1005.57,994.25,
2009년12월01일,1092.95,1033.50,1021.12,1028.09,985.10,1029.80,1029.90,1010.75,992.91,1002.15,988.82,980.57,987.18,1018.22,1009.41,985.37,
2009년12월02일,1051.25,1011.91,1017.12,1016.55,1009.93,1018.38,1030.56,1028.70,992.79,1005.00,981.45,973.43,1002.23,1006.45,1015.07,982.08,
2009년12월03일,1085.66,1016.77,1017.29,1031.15,1007.20,1025.33,1034.68,1023.86,998.35,1009.56,1005.36,977.13,975.41,1009.34,1013.51,983.55,
2009년12월04일,1097.27,1010.10,1019.85,1030.21,1006.16,1033.50,1027.30,1024.40,996.69,1005.32,1013.40,981.13,987.28,1015.26,1006.23,995.00,
2009년12월05일,1081.48,1012.47,1020.42,1039.75,1016.23,1046.52,1047.85,1039.00,993.62,1004.24,994.15,982.39,982.38,1007.22,998.00,996.13,
2009년12월06일,1093.55,1019.59,1017.94,1007.33,1008.94,1035.44,1034.15,1024.82,993.39,997.04,1007.11,1002.66,1007.57,1016.93,1008.15,991.84,
2009년12월07일,1094.04,1028.25,1023.79,1027.81,1006.60,1030.26,1028.00,1035.85,990.75,985.70,994.25,981.54,993.77,1010.82,1010.07,995.73,
2009년12월08일,1086.29,1019.22,1015.14,1025.78,1022.06,1025.05,1029.06,1027.78,994.46,994.03,978.54,981.16,989.53,1007.84,1008.45,992.39,
2009년12월09일,1067.48,1021.73,1023.45,1016.89,1004.75,1028.58,1036.50,1037.90,997.29,1020.03,997.72,977.50,993.35,1006.59,1012.00,995.58,
2009년12월10일,1055.58,1016.20,1016.15,1019.33,1015.30,1023.84,1037.14,1024.78,991.35,999.11,994.92,976.66,994.96,1015.52,1010.60,992.94,
2009년12월11일,1078.21,1031.80,1019.22,1020.73,1015.18,1028.72,1034.15,1024.50,991.63,999.16,982.62,988.12,997.50,1011.36,1012.62,988.85,
2009년12월12일,1096.70,1027.31,1017.34,1041.57,1006.66,1024.29,1032.38,1033.09,990.85,993.00,1005.97,989.76,1006.40,1005.88,1008.93,988.33,
2009년12월13일,1087.88,1040.92,1015.08,1066.77,1006.64,1042.36,1035.46,1026.78,983.27,1016.06,995.26,982.22,998.17,1001.59,994.97,986.59,
2009년12월14일,1103.64,1018.69,1032.18,1042.83,1020.61,1041.15,1033.35,1026.31,987.21,999.68,984.02,972.59,983.51,1014.66,1018.86,986.38,
2009년12월15일,1098.95,1023.68,1011.64,1022.65,1003.55,1027.63,1026.78,1032.16,988.93,997.03,996.32,969.81,987.67,1006.72,1008.47,972.56,
2009년12월16일,1091.00,1010.43,1018.86,1045.76,996.15,1005.73,1031.57,1033.09,992.71,1008.57,977.14,971.66,981.60,1011.38,1014.14,971.07,
2009년12월17일,1089.31,1019.52,1008.19,1021.04,1007.16,1012.81,1024.45,1028.29,986.21,988.97,1009.77,996.11,995.62,1011.32,1017.19,974.39,
2009년12월18일,1064.11,1014.38,1014.61,1024.05,1005.69,1010.52,1016.15,1026.58,983.17,984.55,987.92,982.64,997.25,1009.57,1014.35,974.43,
2009년12월19일,1069.83,1026.95,1010.95,1036.15,1003.56,1038.50,1031.19,1018.01,992.32,994.50,988.61,976.40,987.58,1009.07,1013.48,973.39,
2009년12월20일,1100.06,1006.92,1008.53,1035.00,1004.84,1018.56,1018.33,1028.60,985.23,986.68,1000.08,978.84,983.95,1014.18,998.25,972.39,
2009년12월21일,1080.51,1003.82,1006.26,1027.47,992.60,1026.20,1024.63,1030.59,995.15,976.00,990.33,983.35,987.20,1001.45,1010.98,975.68,
2009년12월22일,1093.40,1000.35,1010.40,1028.52,999.66,1013.44,1026.23,1026.41,984.61,976.28,994.64,981.89,988.82,1003.41,1007.48,959.11,
2009년12월23일,1084.04,1003.71,1011.83,1022.94,999.36,1029.23,1022.31,1028.43,990.32,977.36,998.03,966.89,981.80,1003.18,1006.95,959.04,
2009년12월24일,1078.31,1020.03,1002.04,1029.28,1003.36,1021.87,1034.09,1021.68,990.80,986.57,978.95,973.57,991.53,1004.39,1012.86,954.93,
2009년12월25일,1092.26,1014.64,1006.95,1012.90,996.35,1000.80,1028.77,1022.06,982.92,991.22,985.41,1002.86,977.37,997.29,1025.93,958.64,
2009년12월26일,1082.23,1019.47,1015.02,1005.44,1000.56,1015.21,1032.76,1020.93,984.52,977.68,996.00,993.75,975.53,1004.24,1011.91,957.33,
2009년12월27일,1072.94,1029.20,1008.86,1013.54,992.26,1025.33,1023.66,1019.38,979.02,987.55,998.16,976.66,986.06,1000.86,999.75,959.25,
2009년12월28일,1096.70,1017.52,1001.88,1028.88,1001.87,1029.04,1021.80,1036.36,983.85,993.89,984.04,986.69,982.64,1008.85,1000.47,957.67,
2009년12월29일,1105.07,1018.48,1010.08,1040.47,1002.56,1016.52,1032.27,1026.02,986.13,994.10,984.72,982.14,973.76,1002.64,1001.35,976.95,
2009년12월30일,1105.48,1025.56,1008.06,1019.09,996.11,1032.94,1023.92,1028.54,987.88,989.91,985.62,977.16,992.54,1007.18,1003.33,976.11,
2009년12월31일,1087.04,1024.77,1012.17,1020.92,1003.78,1033.31,1026.94,1026.43,992.26,995.15,992.64,980.16,978.03,1006.13,1001.37,977.02,
2010년01월01일,1072.21,1013.60,1002.66,1014.27,986.66,1027.80,1038.46,1023.93,987.03,985.21,984.63,963.44,991.39,1009.79,994.33,976.79,
2010년01월02일,1063.56,1016.58,1012.92,1032.00,1008.23,1002.91,1028.20,1024.51,984.70,1000.33,994.55,975.25,984.54,1006.37,1006.71,977.64,
2010년01월03일,1090.76,1004.18,1009.37,1013.41,1002.61,1019.27,1042.00,1023.02,986.81,988.92,995.38,970.26,985.16,999.21,1005.45,976.47,
2010년01월04일,1065.12,1012.76,1014.56,1012.66,993.77,1015.69,1028.14,1032.71,982.56,993.70,977.50,989.75,989.59,1006.89,1016.62,976.87,
2010년01월05일,1098.96,1018.84,1014.04,1028.33,1011.53,1037.21,1028.68,1038.53,986.69,995.84,993.60,997.57,976.70,1007.54,1000.68,994.45,
2010년01월06일,1101.92,1024.85,1023.01,1022.55,1003.82,1025.57,1034.41,1032.99,993.73,989.25,992.60,980.26,982.09,1009.57,1012.75,995.47,
2010년01월07일,1103.65,1029.96,1030.28,1040.14,1001.19,1019.76,1034.42,1031.95,997.62,1001.67,995.46,984.00,990.00,1011.35,1005.33,998.41,
2010년01월08일,1069.94,1023.31,1028.72,1049.37,1016.20,1015.09,1036.95,1041.28,1000.00,1005.35,1002.19,980.14,991.72,1008.00,1024.53,1033.76,
2010년01월09일,1089.75,1027.51,1032.28,1049.86,1004.60,1047.30,1032.28,1032.01,1000.01,1007.20,1015.00,988.31,1006.87,1012.85,1017.63,1032.80,
2010년01월10일,1102.85,1032.14,1035.00,1052.05,1013.70,1023.46,1042.11,1042.54,996.00,1007.30,994.50,985.45,994.44,1024.40,1021.91,1034.89,
2010년01월11일,1100.80,1041.50,1033.07,1029.46,1008.81,1027.75,1034.05,1047.30,999.18,1013.87,996.73,993.79,1002.50,1011.36,1026.78,1030.86,
2010년01월12일,1120.83,1042.47,1039.79,1064.31,1029.55,1043.31,1042.16,1045.41,1000.44,1015.87,1009.46,992.69,1002.25,1014.75,1028.15,1036.12,
2010년01월13일,1152.71,1035.86,1041.34,1079.93,1018.57,1044.21,1047.00,1051.90,1011.14,1005.75,1009.63,1005.18,998.96,1019.27,1025.84,1036.41,
2010년01월14일,1080.88,1032.17,1041.63,1052.38,1029.71,1039.68,1051.27,1059.71,1009.47,1029.25,1009.17,997.59,1010.86,1034.01,1030.80,1034.57,
2010년01월15일,1115.66,1035.26,1038.55,1058.62,1010.73,1052.90,1042.09,1063.87,1005.25,1002.27,1004.53,995.26,1011.72,1026.02,1026.94,1035.42,
2010년01월16일,1091.00,1038.38,1049.85,1065.77,1005.66,1034.20,1058.85,1048.34,1021.58,1002.77,1016.02,1002.89,1010.26,1032.27,1026.00,1037.98,
2010년01월17일,1108.55,1019.42,1042.37,1071.56,1028.17,1018.27,1067.50,1059.40,1014.85,1021.25,1006.66,1006.17,1007.72,1024.47,1038.55,1035.13,
2010년01월18일,1106.03,1054.40,1034.20,1069.27,1033.08,1060.26,1049.90,1058.20,1021.51,1023.11,1022.70,991.91,1013.05,1025.70,1030.32,1035.98,
2010년01월19일,1096.85,1044.27,1038.70,1057.28,1027.42,1021.93,1041.12,1055.19,1005.87,1012.75,1026.26,980.59,1011.47,1020.13,1043.46,1020.11,
2010년01월20일,1091.00,1028.68,1045.36,1022.64,1017.20,1027.84,1037.83,1051.77,1009.50,1003.00,1024.93,993.29,1014.71,1027.06,1025.17,1015.75,
2010년01월21일,1103.86,1042.17,1040.49,1041.53,1030.25,1046.21,1048.50,1062.39,1014.16,1027.50,1016.71,1000.29,1012.89,1027.12,1032.42,1017.41,
2010년01월22일,1121.82,1045.18,1035.44,1024.12,1030.33,1061.64,1047.86,1057.08,1006.08,1020.00,1016.91,1001.50,1021.66,1023.55,1031.71,1015.36,
2010년01월23일,1106.92,1042.25,1036.32,1042.45,1028.27,1025.00,1042.70,1043.19,1011.93,1022.07,1011.66,1001.36,1004.54,1030.82,1026.11,1016.83,
2010년01월24일,1121.93,1040.30,1041.25,1064.27,1023.66,1019.80,1043.76,1046.41,1013.61,1010.72,1010.39,998.47,1011.52,1025.14,1032.71,1018.31,
2010년01월25일,1131.77,1041.65,1035.52,1064.35,1032.84,1030.35,1044.29,1048.17,1006.63,1016.04,1020.13,1008.92,1024.00,1024.52,1043.40,1015.65,
2010년01월26일,1083.96,1047.15,1042.18,1034.73,1034.93,1034.05,1045.36,1052.37,1008.03,1032.54,1006.70,1008.16,1009.64,1019.43,1031.07,993.08,
2010년01월27일,1110.76,1033.65,1029.66,1030.75,1034.11,1030.68,1053.80,1046.61,1001.79,1015.23,1014.42,1001.66,1010.00,1029.79,1023.19,993.15,
2010년01월28일,1105.11,1041.22,1032.71,1027.25,1022.21,1037.31,1044.00,1048.50,1003.55,1014.39,1033.26,994.00,1008.26,1027.32,1039.32,992.15,
2010년01월29일,1077.19,1031.44,1024.60,1028.30,1017.86,1017.33,1027.07,1042.38,1011.52,1025.38,1011.87,1001.87,1023.65,1028.25,1033.78,993.73,
2010년01월30일,1095.66,1022.17,1025.45,1040.27,1040.93,1032.21,1037.53,1048.86,1004.16,1003.10,1007.29,992.82,1004.13,1027.73,1020.95,990.48,
2010년01월31일,1077.40,1024.41,1027.26,1033.31,1035.00,1032.13,1040.81,1047.08,1003.79,1022.33,991.80,990.76,1005.00,1027.13,1022.03,989.76,
2010년02월01일,1113.96,999.00,1030.52,1054.40,1016.78,1038.63,1035.46,1049.03,1000.40,1014.42,1016.20,1001.36,998.63,1021.72,1025.10,991.17,
2010년02월02일,1104.37,1026.22,1026.52,1038.18,1025.61,1038.75,1034.06,1048.56,1004.64,1020.45,1009.73,992.24,1012.65,1020.24,1027.12,989.97,
2010년02월03일,1113.25,1034.13,1016.90,1037.81,1020.47,1036.13,1043.38,1051.57,999.36,1005.97,1018.91,1002.50,1004.82,1016.81,1022.40,989.79,
2010년02월04일,1094.92,1037.22,1026.09,1039.35,1021.26,1024.76,1050.21,1044.08,998.34,1008.03,1013.63,995.50,1005.97,1022.34,1016.51,987.58,
2010년02월05일,1089.73,1023.57,1015.22,1029.64,1015.00,1014.23,1033.53,1045.53,993.69,1018.25,1007.91,996.50,1007.91,1025.35,1024.91,988.18,
2010년02월06일,1073.00,1032.37,1023.51,1026.86,1024.04,1020.77,1043.26,1047.49,996.83,1005.78,1017.54,996.04,1002.69,1018.89,1020.65,991.08,
2010년02월07일,1096.90,1026.00,1020.36,1057.75,1034.66,1023.00,1033.16,1043.67,1000.30,1002.64,1004.57,1003.18,985.00,1020.41,1007.40,987.88,
2010년02월08일,1094.52,1023.72,1020.84,1030.17,1031.26,1034.15,1047.50,1050.91,999.77,1016.63,997.14,985.23,1013.33,1027.00,1021.22,990.05,
2010년02월09일,1096.41,1044.93,1018.58,1030.66,1034.15,1030.00,1036.85,1042.74,989.77,1007.66,1014.42,991.65,997.40,1023.37,1021.00,982.96,
2010년02월10일,1089.04,1022.33,1020.36,1041.77,1018.76,1024.65,1030.00,1047.30,994.73,1007.91,1007.28,989.72,1001.94,1020.47,1027.93,981.82,
2010년02월11일,1091.10,1041.47,1021.46,1045.00,1021.86,1018.27,1034.21,1043.05,997.47,1000.80,1001.34,983.72,1001.25,1021.43,1021.50,981.84,
2010년02월12일,1090.55,1035.11,1015.25,1036.42,1023.83,1029.60,1034.12,1043.03,994.42,1007.69,999.11,983.71,1000.67,1018.49,1027.01,981.26,
2010년02월13일,1112.68,1027.65,1015.51,1033.88,1013.00,1014.69,1043.73,1053.00,1002.85,1014.93,994.36,989.62,994.84,1022.76,1018.17,981.26,
2010년02월14일,1066.18,1044.22,1012.50,1024.57,1006.50,1020.37,1036.25,1034.63,1009.62,1000.92,998.90,975.41,1001.36,1024.86,1016.87,980.31,
2010년02월15일,1092.52,1024.30,1011.57,1047.60,1021.35,1014.50,1047.22,1032.80,999.86,1003.05,1001.48,985.60,988.50,1022.76,1012.76,982.95,
2010년02월16일,1080.27,1036.41,1021.13,1028.37,1018.55,1021.37,1040.90,1042.49,999.80,997.38,1009.48,990.68,997.59,1015.40,1026.48,982.27,
2010년02월17일,1105.51,1029.86,1015.33,1020.60,1021.33,1022.34,1032.57,1045.35,993.00,1010.21,995.30,1001.81,998.47,1026.07,1019.54,983.75,
2010년02월18일,1089.00,1035.90,1015.19,1025.36,1019.78,1014.29,1034.28,1045.06,992.74,999.93,990.56,982.64,1004.33,1022.86,1017.44,981.53,
2010년02월19일,1079.42,1028.72,1018.32,1037.23,1020.82,1030.40,1031.17,1043.64,992.38,996.70,996.67,986.45,995.38,1022.27,1020.62,982.59,
2010년02월20일,1071.27,1029.15,1017.41,1028.57,997.86,1028.05,1031.33,1042.79,987.03,1003.60,1001.80,993.58,989.82,1018.75,1020.13,980.00,
